Anio,Tipo,Sector,Gas,Cantidad
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HCB (t),0.000122133
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,DIOX (t),5.716640659e-06
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HAP (t),0.8049777925696273
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PCB (t),0.000123473
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PCP (t),0.029494455000000006
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HCB (t),0.003853106
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,DIOX (t),4.332980200000001e-06
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HAP (t),0.022305772999999997
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PCB (t),0.0002947155132066
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,DIOX (t),8.373859512000001e-06
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HAP (t),138.67111350599995
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HCH (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PCP (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCM (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TRI (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PER (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCB (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCE (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),DIOX (t),0.0
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HAP (t),9.610701758000001
2010,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PCB (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,SOx (t),155937.30388568
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,NOx (t),197258.75904499
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,COVNM (t),8927.58812634
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CH4 (t),9652.42599366
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CO (t),41358.832974649995
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CO2 (t),85614682.66014999
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,N2O (t),1799.27220485
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,NH3 (t),77.285766
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,SOx (t),14990.658013999997
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,NOx (t),59614.62585499999
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,COVNM (t),54724.37829300001
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CH4 (t),44510.93701400002
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CO (t),663239.6928140002
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CO2 (t),33365234.662999995
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,N2O (t),1032.6688080000004
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,NH3 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,SOx (t),224214.0301893533
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,NOx (t),145991.8220551
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,COVNM (t),13972.7265218
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CH4 (t),18914.20705882
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CO (t),188714.60412090004
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CO2 (t),43584395.81504489
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,N2O (t),1397.68920317
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,NH3 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,SOx (t),33094.29166372942
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,NOx (t),8993.73917074448
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,COVNM (t),65431.22119207071
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CH4 (t),9430.40368626
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CO (t),379265.3661265139
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CO2 (t),21690601.576917913
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,N2O (t),1532.4438
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,NH3 (t),11088.188489000002
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,HFC (t),61.756000220000004
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,PFC (t),9.346775
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,SOx (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,NOx (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,COVNM (t),26333.814219999997
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,CH4 (t),55537.376287
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,CO (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,CO2 (t),428.5079999999999
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,N2O (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,NH3 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,SOx (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,NOx (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,COVNM (t),340029.050872
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CH4 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CO (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CO2 (t),825168.1256710001
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,N2O (t),1979.736
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,NH3 (t),700.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,SF6 (t),10.3892817
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,HFC (t),3612.997072312
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,PFC (t),0.329719382
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SOx (t),399.00798
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NOx (t),346447.718271
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,COVNM (t),36005.482494
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CH4 (t),4314.267507
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO (t),236638.84550200007
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO2 (t),79017401.32099998
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,N2O (t),2516.902959
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NH3 (t),3705.5572559999996
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SOx (t),19357.25746684642
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NOx (t),178038.9001628462
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,COVNM (t),11356.079877628126
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CH4 (t),287.84368629201407
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO (t),38279.11839272361
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO2 (t),18039053.994066224
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,N2O (t),670.7488506846421
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NH3 (t),32.734686999999994
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SOx (t),3122.6946531500002
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NOx (t),4598.08177044
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,COVNM (t),232.44793392000003
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CH4 (t),577387.13780642
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO (t),2980.8345767399996
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO2 (t),1344701.1168000002
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,N2O (t),4766.261809680001
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NH3 (t),11867.555252
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SOx (t),4683.279313
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NOx (t),21795.030125000005
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,COVNM (t),261419.22326
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CH4 (t),850964.6951189999
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO (t),438274.8021390001
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO2 (t),52737.9186501
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,N2O (t),42785.668260403996
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NH3 (t),353151.17144899996
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SF6 (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,HFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,PFC (t),0.0
2011,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otras fuentes y sumideros (naturaleza),SOx (t),1280.1315540000005
